id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
fd316981-7211-593a-98ee-5c15694f9b52,,,Japchae (Japchae),DISH,118.0,3.5,3.1,18.0,1.8,2.5,300.0,99999999-9999-9999-9999-999999999999,,,"Japchae là món mì xào Hàn Quốc có mì làm từ tinh bột khoai lang trong suốt (dangmyeon), được đánh giá cao nhờ kết cấu dai và dai. Món ăn kỷ niệm này kết hợp miến với các loại rau thái sợi như rau bina, cà rốt và nấm, thường đi kèm với thịt bò nạc hoặc đậu phụ, tất cả được phủ một loại nước sốt thơm ngọt gồm nước tương, dầu mè và đường. Không chứa gluten tự nhiên khi được làm bằng tamari, nó cung cấp carbohydrate và chất xơ cân bằng với mật độ calo thấp hơn so với các món mì làm từ lúa mì trong khi vẫn duy trì hương vị umami đậm đà.",75
14e113e6-c204-5e1c-a7ba-bf05b53e6b4b,,,Blue Corn bột mì (Blue Corn Flour),INGREDIENT,364.0,8.75,5.09,73.9,8.4,2.0,5.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Bột ngô xanh là một loại bột xay mịn được sản xuất từ ​​​​các giống ngô xanh truyền thống, được đánh giá cao về màu sắc nổi bật và thành phần dinh dưỡng nâng cao. Loại bột không chứa gluten này chứa hàm lượng protein và chất chống oxy hóa cao hơn so với bột ngô vàng hoặc trắng thông thường, đặc biệt là anthocyanin góp phần tạo nên màu xanh tím đặc biệt của bột. Nó thường được sử dụng trong ẩm thực truyền thống của người Mỹ bản địa Tây Nam để làm bánh ngô, bánh mì và các loại bánh nướng khác, mang lại hương vị hơi ngọt, hấp dẫn với kết cấu đậm đặc hơn bột ngô thông thường.",75
bd850b86-8203-5536-bd03-e70484ca389e,,,Mooli Paratha (Mooli Paratha),DISH,195.0,6.0,6.3,29.0,3.5,1.5,300.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Mooli paratha là một loại bánh mì dẹt nhồi truyền thống của Ấn Độ được làm từ bột mì nguyên hạt và củ cải trắng nghiền (mooli) làm nhân chính. Loại bánh mì thịnh soạn này được chiên với dầu cho đến khi có màu vàng nâu và bong tróc, tạo ra các lớp kết cấu giòn xung quanh phần nhân củ cải tẩm gia vị. Trong khi cung cấp carbohydrate phức hợp từ bột mì, nhân củ cải còn bổ sung thêm chất xơ, làm cho nó giàu dinh dưỡng hơn bánh mì dẹt thông thường, mặc dù nó có thể chứa tương đối nhiều chất béo do phương pháp nấu.",75
9e9d6c3d-9adc-57c6-aa32-5beea469563a,,,Sấy khô việt quất sữa chua Melts (Dried Blueberry Yogurt Melts),INGREDIENT,429.0,14.0,7.0,71.0,1.0,57.0,200.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa chua việt quất khô tan chảy là những món ăn nhẹ có vị ngọt được làm từ sự kết hợp giữa sữa chua và quả việt quất thật đã được đông khô thành những miếng nhỏ có thể hòa tan. Những món ăn di động này được thiết kế để tan chảy nhanh chóng trong miệng, mang lại kết cấu nhẹ, giòn chuyển thành dạng kem đặc. Mặc dù có chứa một số thành phần từ sữa và trái cây, nhưng chúng thường bao gồm đường bổ sung và nên được coi là đồ ăn nhẹ đã qua chế biến thay vì thay thế cho sữa chua tươi hoặc trái cây.",75
10915803-19ef-5dce-b185-b19d17c54a5a,,,Vanilla Sponge bánh ngọt (Vanilla Sponge Cake),DISH,297.0,7.3,4.3,57.7,0.5,35.0,228.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh xốp vani là một món tráng miệng cổ điển có đặc điểm là kết cấu nhẹ, thoáng nhờ trứng đánh bông làm chất tạo men chính. Món bánh nướng ngọt ngào này kết hợp bột mì, đường, trứng và chiết xuất vani, tạo ra cấu trúc vụn mỏng manh, dễ dàng hấp thụ các chất độn như mứt hoặc kem. Mặc dù có hàm lượng chất béo thấp hơn so với các loại bánh làm từ bơ trong các công thức truyền thống, nhưng nó vẫn chứa nhiều carbohydrate do hàm lượng đường và bột, với các phiên bản thương mại thông thường chứa 25-35g đường mỗi lát. Hương vị trung tính của chiếc bánh làm cho nó trở thành một loại nền linh hoạt cho các món tráng miệng nhiều lớp và các loại bánh nhân dịp kỷ niệm.",75
57125f1f-b74e-5744-ba80-1c0acac56451,,,"Mực Tubes, Tươi sống (Squid Tubes, Raw)",INGREDIENT,92.0,15.6,1.38,3.08,0.0,0.0,44.0,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Ống mực là lớp áo hình trụ, được làm sạch của mực, đã loại bỏ các xúc tu và các bộ phận bên trong, đại diện cho phần ăn được chính của động vật thân mềm. Những ống màu ngà mờ này thường được bán tươi hoặc đông lạnh và được đánh giá cao vì hương vị hải sản mềm, nhẹ và tính linh hoạt trong nấu ăn. Mực sống đặc biệt có hàm lượng protein cao trong khi ít chất béo, khiến nó trở thành một lựa chọn hải sản bổ dưỡng, đặc biệt giàu selen và vitamin B12.",88
225a92d0-aadb-5b4f-ac90-7ce58c961d4d,,,Jackfruit (Jackfruit),INGREDIENT,95.0,1.72,0.64,23.2,1.5,19.1,2.0,ce0eea03-f333-4ddb-b8a7-ce39efaf437a,,,"Mít là loại cây ăn quả lớn nhất thế giới, có nguồn gốc từ Nam và Đông Nam Á, với từng quả có thể nặng tới 100 pound. Loại trái cây nhiệt đới này có kết cấu dạng sợi đặc biệt, khi còn non và chưa chín sẽ mang lại độ đặc giống như thịt, được ưa chuộng như một loại thực phẩm thay thế protein từ thực vật. Mít tươi chứa một lượng đáng kể vitamin C, kali và chất xơ, đồng thời mang lại hương vị ngọt ngào, nhiệt đới thường được mô tả là sự kết hợp của dứa, chuối và xoài khi chín hoàn toàn.",90
06c00268-ca3c-538d-b290-66bd9978e95b,,,Red Bean (Red Bean),DISH,99.56,2.74,0.21,22.02,2.33,14.93,2.2,99999999-9999-9999-9999-999999999999,,,"Đậu đỏ là một chế phẩm làm ngọt từ đậu adzuki thường được sử dụng làm lớp phủ trong các cửa hàng trà sữa châu Á. Đậu được nấu chín và làm ngọt để tạo ra một hỗn hợp sệt giống như bột nhão với hương vị đất tự nhiên, ngọt ngào và kết cấu dai dễ chịu. Mặc dù chứa lượng protein và chất xơ vừa phải, chế phẩm này ngọt hơn đáng kể so với đậu adzuki thông thường và thường được kết hợp với trà sữa hoặc các loại nước giải khát có kem khác.",75
993e5a07-2b01-55a0-be17-a768d03eee96,,,Có đường dâu tây si rô (Sweetened Strawberry Syrup),INGREDIENT,300.0,0.0,0.0,75.0,0.0,75.0,10.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Xi-rô dâu tây ngọt là một hương liệu cô đặc, có đường được làm bằng cách kết hợp nước ép dâu tây hoặc hương liệu nhân tạo với lượng lớn chất làm ngọt bổ sung như xi-rô ngô hoặc sucrose. Mặc dù nó mang lại vị ngọt đậm đà của quả mọng để rưới lên bánh kếp, trộn vào đồ uống hoặc tạo hương vị cho món tráng miệng, nhưng nó lại chứa giá trị dinh dưỡng tối thiểu so với dâu tây tươi, hầu như không có chất xơ và hàm lượng vitamin giảm đáng kể. Quá trình chế biến thường bao gồm đun nóng và bảo quản để đạt được độ đặc, có thể rót được và thời hạn sử dụng kéo dài.",75
b69dd7ed-6165-5b4b-8702-2ee3f92ed509,,,Smoked vịt Breast (Smoked Duck Breast),DISH,249.0,23.0,17.0,1.0,0.0,1.0,500.0,de172d43-2578-4f27-a571-6d871460d273,,,"Ức vịt hun khói là một miếng thịt chim nước đậm đà, thơm ngon đã được xử lý và hun khói từ từ để phát triển màu đỏ đậm đặc trưng và hương vị thơm ngon đậm đà. Phương pháp chế biến này tạo ra lớp thịt bên trong mềm mại với một lớp mỡ được tạo ra bên dưới da, đồng thời cung cấp nguồn protein và vitamin B thiết yếu. Thịt thường được thái lát mỏng, để nguội như món thịt nướng hoặc hâm nóng nhẹ như thành phần của món chính.",80
3faf21c5-9c23-50fe-be92-8703e224cddc,,,Artichoke Dip (Artichoke Dip),DISH,155.0,6.8,11.5,7.7,2.4,1.1,322.0,99999999-9999-9999-9999-999999999999,,,"Nhúng atisô là một món khai vị mặn, kem được làm chủ yếu từ lõi atisô cắt nhỏ trộn với pho mát (thường là parmesan hoặc pho mát kem), sốt mayonnaise và gia vị. Được nướng cho đến khi vàng và sủi bọt, nó mang lại kết cấu phong phú từ mịn đến dai, với hương vị thơm tăng thêm bởi tỏi hoặc chanh. Mặc dù cung cấp một lượng khiêm tốn chất xơ và chất dinh dưỡng có nguồn gốc thực vật từ atisô nhưng nó lại chứa nhiều calo do hàm lượng chất béo bão hòa cao từ các nguyên liệu từ sữa. Các biến thể phổ biến như món nhúng rau bina- atisô kết hợp với các loại rau lá xanh, thường dùng nóng với bánh quy giòn, lát bánh mì hoặc rau tươi để chấm.",75
ed97dad3-93d8-571b-99a8-6a4182b3c11b,,,"Veal Breast, Tươi sống (Veal Breast, Raw)",INGREDIENT,208.0,17.5,14.8,0.0,0.0,0.0,71.0,99999999-9999-9999-9999-999999999999,,,"Ức bê là phần nguyên thủy được cắt từ gia súc non, được đặc trưng bởi cấu trúc lớp thịt nạc, mô liên kết và mỡ vừa phải. Cách cắt tiết kiệm này đòi hỏi các phương pháp nấu chậm, nhiệt ẩm như om để làm mềm các mô liên kết giàu collagen, giúp phân hủy thành gelatin để có kết cấu mọng nước. Mặc dù giàu protein và các chất dinh dưỡng thiết yếu như sắt và kẽm, nhưng nó lại chứa hàm lượng chất béo cao hơn so với những miếng thịt bê nạc như thịt thăn hoặc thịt cốt lết.",75
81dad56a-050b-51d2-8773-17f1ced449b3,,,S'mores Marshmallow Bánh quy (S'mores Marshmallow Cookies),DISH,490.0,7.0,23.0,64.0,2.5,30.0,150.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy marshmallow S'mores là một món tráng miệng kết hợp hiện đại kết hợp các yếu tố s'mores lửa trại cổ điển ở dạng bánh quy di động. Những món ăn ngọt này thường phủ bột lấy cảm hứng từ bánh quy graham với những miếng sô cô la và nhân kẹo dẻo ở giữa sẽ trở nên dính khi nướng. Mặc dù mang đến hương vị hoài cổ nhưng chúng có xu hướng chứa nhiều đường bổ sung và carbohydrate tinh chế, với các phiên bản tiêu chuẩn chứa kẹo dẻo làm từ sữa và gelatin không phù hợp với chế độ ăn thuần chay.",75
7b27bc4c-5c49-50ce-a560-ab29f0e5fc1f,,,Broad Bean chả falafels (Broad Bean Falafels),DISH,121.0,6.0,1.0,21.0,4.9,2.5,250.0,99999999-9999-9999-9999-999999999999,,,"Món falafel đậu rộng là loại bánh làm từ thực vật được làm từ đậu fava xay (đậu rộng) chứ không phải đậu xanh truyền thống, được nêm với các loại thảo mộc và gia vị. Những quả bóng giàu protein này thường được chiên ngập dầu cho đến khi giòn bên ngoài trong khi vẫn giữ được phần bên trong mềm, có nhiều sợi thảo mộc. Phổ biến trong ẩm thực Trung Đông, chúng cung cấp nguồn protein và chất xơ từ thực vật tuyệt vời, khiến chúng phù hợp với chế độ ăn chay và thuần chay.",75
91aea0bf-03c8-59c3-bad5-c911fa9ea8ca,,,"Marlin bít tết, Tươi sống (Marlin Steak, Raw)",INGREDIENT,100.0,25.0,0.3,0.0,0.0,0.0,40.0,de172d43-2578-4f27-a571-6d871460d273,,,"Bít tết Marlin là một miếng thịt dày đặc được cắt từ một loài cá nước mặn lớn, được nhận biết bởi thịt màu đỏ đậm và kết cấu chắc tương tự như cá ngừ hoặc cá kiếm. Nguồn protein nạc này rất giàu selen và vitamin B12 nhưng chứa hàm lượng thủy ngân vừa phải, nên nên kiểm soát khẩu phần ăn. Cấu trúc chắc chắn của nó có khả năng chịu đựng tốt các phương pháp nấu ở nhiệt độ cao như nướng hoặc áp chảo, mặc dù vậy, nên nấu chín kỹ do có thể có ký sinh trùng trong chế phẩm thô.",75
20b3e8e3-1b0f-5734-964b-a9638793fbfb,,,Red Dragon Fruit (Red Dragon Fruit),INGREDIENT,57.0,1.0,0.1,13.0,3.0,7.7,5.0,ce0eea03-f333-4ddb-b8a7-ce39efaf437a,,,"Thanh long đỏ (pitaya) là một loại trái cây nhiệt đới được nhận biết bởi thịt màu đỏ tươi rực rỡ và vỏ màu hồng đặc biệt với vảy có đầu màu xanh lá cây. Loại này chứa nồng độ betalain chống oxy hóa cao hơn so với các loại thịt trắng, cùng với lượng chất xơ và magiê đáng chú ý. Hương vị ngọt nhẹ và kết cấu giống quả kiwi rải rác với hạt ăn được khiến nó được ưa chuộng để tiêu thụ tươi, trong khi hàm lượng nước cao góp phần mang lại lợi ích hydrat hóa trong chế độ ăn ít calo.",90
23bb70a4-d09b-5791-80e0-15b0747eb578,,,"Nguyên Walleye, Tươi sống (Whole Walleye, Raw)",INGREDIENT,93.0,19.1,1.22,0.0,0.0,0.0,51.0,99999999-9999-9999-9999-999999999999,,,"Walleye nguyên con (Sander vitreus) là một loài cá nước ngọt có nguồn gốc từ các hồ và sông ở Bắc Mỹ, được đánh giá cao nhờ thịt nạc, chắc và hương vị nhẹ, hơi ngọt. Cách chế biến thô này bao gồm cá còn nguyên da và xương, cần phải phi lê cẩn thận trước khi áp dụng các phương pháp nấu như áp chảo hoặc nướng. Walleye cung cấp protein chất lượng cao với lượng chất béo bão hòa tối thiểu và hàm lượng thủy ngân thấp hơn so với các loài cá săn mồi lớn hơn, khiến nó trở thành lựa chọn bền vững để tiêu thụ thường xuyên.",75
a51f399f-7531-53de-b58b-bf5494e5bab6,,,Yellow chanh dây (Yellow Passion Fruit),INGREDIENT,97.0,2.2,0.7,23.4,10.4,11.2,28.0,ce0eea03-f333-4ddb-b8a7-ce39efaf437a,,,"Chanh dây vàng (Passiflora edulis var. flavicarpa) là một loại trái cây nhiệt đới có đặc điểm là vỏ màu vàng sáng và kích thước lớn hơn so với chanh dây màu tím. Quả có phần cùi thơm chứa đầy hạt đen ăn được, mang lại hương vị thơm nồng, chua ngọt, hàm lượng vitamin C và chất chống oxy hóa cao. Khi chín, lớp vỏ mịn màng trở nên hơi nhăn và cùi mọng nước thường được sử dụng trong đồ uống, món tráng miệng và các chế phẩm nhiệt đới.",90
ff502a2f-d09a-5b42-9ec1-06a0e2ab9dca,,,Nướng vỉ Swordfish (Grilled Swordfish),DISH,172.0,23.4,7.93,0.0,0.0,0.0,97.0,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Cá kiếm nướng là một loại cá nước mặn có kết cấu chắc, thịt nổi tiếng với độ đặc giống như bít tết và hương vị nhẹ, hơi ngọt được tăng cường khi nướng thành than. Loài cá di cư lớn này cung cấp protein chất lượng cao với selen và vitamin B đáng chú ý, mặc dù nó chứa ít axit béo omega-3 hơn các loại cá giàu dầu như cá hồi. Mặc dù được đánh giá cao nhờ cấu trúc thân thiện với món nướng giúp ngăn ngừa bong tróc, cá kiếm có hàm lượng thủy ngân vừa phải, đảm bảo tần suất tiêu thụ hợp lý.",88
27bc73af-3dd2-55f9-9587-614329b3ca20,,,Habanero tiêu (Habanero Pepper),INGREDIENT,40.0,2.0,0.4,9.0,1.5,4.0,7.0,179f9c83-d8b7-4ed3-852a-438529a88828,,,"Ớt habanero là một trong những loại ớt cay nhất thế giới, có nhiệt độ từ 100.000-350.000 đơn vị nhiệt Scoville. Loại hạt tiêu nhỏ hình đèn lồng này thường chín có màu cam sáng hoặc đỏ và có hương vị trái cây đặc biệt giống như cam quýt bên dưới sức nóng mãnh liệt của nó. Nên thận trọng khi xử lý habaneros tươi vì dầu của chúng có thể gây kích ứng da và mắt, trong khi hàm lượng capsaicin cao của chúng mang lại cả tính nóng ẩm và lợi ích chống viêm tiềm tàng.",75
06ad9012-bf8d-5b95-9f90-6eece2d90e6c,,,Doenjang (Doenjang),DISH,160.0,13.0,3.84,18.3,3.0,4.0,4200.0,99999999-9999-9999-9999-999999999999,,,"Doenjang là một loại tương đậu nành lên men truyền thống của Hàn Quốc, là món ăn trung tâm của ẩm thực Hàn Quốc. Món dán thơm ngon này được làm bằng cách lên men đậu nành, tạo ra nguồn hương vị umami đậm đặc và các chế phẩm sinh học có lợi. Quá trình lên men, thường bao gồm phơi nắng và ủ trong nồi đất nung, tạo ra mùi thơm phức tạp, cay nồng và vị đất đậm đà. Doenjang thường được sử dụng làm nguyên liệu cho các món súp, món hầm và nước chấm, tạo thêm hương vị đậm đà, thơm ngon cho món ăn.",75
72178f62-4130-5cd8-8b71-87ccf82f9f3b,,,Khô Riesling (Dry Riesling),INGREDIENT,68.5,0.15,0.0,0.3,0.0,0.3,5.5,99999999-9999-9999-9999-999999999999,,,"Dry Riesling là loại rượu vang trắng có nguồn gốc từ vùng Rhine của Đức, đặc trưng bởi vị chua giòn và không có đường dư. Phong cách Riesling này nổi bật với hương cam quýt và trái cây bằng đá nổi bật với các loại khoáng chất đặc biệt có nguồn gốc từ vùng đất giàu đá phiến. Với hàm lượng calo thấp hơn so với các loại rượu ngọt hơn và nồng độ cồn vừa phải (thường là 11-13% ABV), nó là sự kết hợp linh hoạt cho các món ăn cay và được phục vụ tốt nhất ở nhiệt độ 45-50°F (7-10°C).",75
1e880d9f-0181-5ba2-be0d-8fe2875b02fd,,,Sấy khô nguyên trứng (Dried Whole Egg),INGREDIENT,583.0,48.8,41.3,2.2,0.0,0.47,497.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Trứng khô nguyên quả là dạng trứng tươi đã khử nước được sản xuất thông qua quy trình sấy phun để bảo toàn hàm lượng dinh dưỡng của trứng đồng thời kéo dài thời hạn sử dụng. Sản phẩm dạng bột này duy trì chất lượng protein của trứng tươi và có thể được hoàn nguyên bằng nước để có được chất lượng tương đương trứng tươi trong hầu hết các ứng dụng nấu ăn. Khi được bảo quản đúng cách trong hộp kín, trứng khô nguyên quả sẽ cung cấp nguồn protein ổn định và giữ được giá trị dinh dưỡng trong vài tháng.",75
6ea561c9-ed7c-5eb2-853b-a8aa770894f8,,,Atemoya (Atemoya),INGREDIENT,94.0,1.1,0.5,24.0,1.5,22.0,5.0,99999999-9999-9999-9999-999999999999,,,"Atemoya là một loại trái cây nhiệt đới được lai tạo giữa cherimoya và táo đường. Nó mang lại hương vị ngọt ngào, hơi thơm với hương vani và dứa. Thịt giống như sữa trứng, có lấm tấm hạt màu đen và quả thường được ăn tươi, múc trực tiếp ra khỏi vỏ. Atemoya là nguồn cung cấp vitamin C, chất xơ và một số khoáng chất tốt.",75
6760e6c7-ab2d-54e1-958e-2c4c75a422e4,,,Purple Corn bột mì (Purple Corn Flour),INGREDIENT,429.0,14.3,3.6,82.1,3.6,0.5,489.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Bột ngô tím là loại bột được nghiền mịn làm từ ngô tím sấy khô, một loại ngô có nguồn gốc từ vùng Andean của Nam Mỹ. Loại bột rực rỡ này vẫn giữ được màu tím đậm của hạt ngô, nhờ hàm lượng anthocyanin cao, chất chống oxy hóa mạnh có liên quan đến nhiều lợi ích sức khỏe khác nhau. Nó có thể được sử dụng thay thế hoặc kết hợp với các loại bột khác trong bánh mì, bánh ngô và các loại bánh nướng khác, mang lại hương vị hơi ngọt và màu sắc nổi bật.",75
e3f096c4-7b73-5bf4-84b8-9a03a4d530c2,,,Minestrone Hỗn hợp súp (Minestrone Soup Mix),INGREDIENT,358.0,20.0,7.8,53.6,3.6,2.5,4620.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Hỗn hợp súp Minestrone là hỗn hợp khử nước của mì ống, các loại đậu (thường là đậu và đậu lăng), rau khô và các loại thảo mộc Ý được thiết kế để tạo lại món súp rau thịnh soạn cổ điển. Đế ổn định trong thời hạn sử dụng này cung cấp protein và chất xơ có nguồn gốc thực vật từ hàm lượng cây họ đậu, đồng thời cho phép tùy chỉnh với các nguyên liệu tươi như cà chua hoặc rau xanh. Khi đun sôi với nước hoặc nước dùng, hỗn hợp sẽ bù nước thành một món súp có kết cấu thơm ngon, duy trì mức natri thấp hơn so với nhiều phiên bản đóng hộp.",75
b98b1eef-a8d9-5f2d-9a19-6470c14961be,,,Fortune bánh quy (Fortune Cookie),DISH,378.0,4.2,2.7,84.0,1.6,45.42,31.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy may mắn là một loại bánh quy giòn, được gấp lại với hình dạng cong đặc biệt thường đi kèm với các bữa ăn tại nhà hàng người Mỹ gốc Hoa. Được làm chủ yếu từ bột mì, đường và vani, những chiếc bánh xốp có màu sáng này được gấp lại khi còn nóng xung quanh các tờ giấy, tạo ra hình lưỡi liềm đặc trưng với phần bên trong rỗng. Mặc dù chủ yếu phục vụ như một món tráng miệng mới lạ, bánh quy may mắn có lượng calo tương đối thấp so với các loại bánh quy khác, thường chứa khoảng 30 calo mỗi miếng.",75
8c84e63c-e89c-527d-b1f0-6e2881e0125e,,,Rhuthanhb Pie Filling (Rhubarb Pie Filling),DISH,109.0,0.5,0.15,28.5,0.9,25.3,3.7,99999999-9999-9999-9999-999999999999,,,"Nhân bánh đại hoàng là hỗn hợp ngọt được làm từ thân cây đại hoàng nấu chín, thường kết hợp với đường và chất làm đặc để cân bằng vị chua tự nhiên của rau. Loại nhân có màu hồng tươi đến đỏ này thường được chế biến với nhiều đường hơn đáng kể so với các loại nhân trái cây khác do vị chua đậm của đại hoàng. Trong khi đường bổ sung làm tăng hàm lượng calo, phần nhân vẫn giữ lại một số chất xơ tự nhiên và hàm lượng vitamin K của đại hoàng.",75
507abf38-ec5e-5189-b1b9-b58af7b10ac3,,,Pea Tendrils (Pea Tendrils),INGREDIENT,150.0,8.8,0.7,27.1,2.5,5.5,12.0,99999999-9999-9999-9999-999999999999,,,"Gân đậu là những chồi mỏng manh, ăn được của cây đậu, bao gồm lá, thân và gân. Chúng mang đến hương vị đậu tươi, ngọt ngào nhẹ nhàng với kết cấu giòn, mềm, khiến chúng trở thành một món bổ sung linh hoạt cho món salad, món xào và món trang trí. Những chồi non này cũng là nguồn cung cấp vitamin A và C dồi dào, cung cấp nhiều chất dinh dưỡng cùng với sự hấp dẫn về mặt ẩm thực của chúng.",75
49b9b9a6-04ec-5bb7-844c-b35bcf2a6059,,,Pont-l’Évêque phô mai (Pont-l’Évêque Cheese),DISH,300.0,21.6,23.0,1.5,0.0,1.5,680.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Pont-l'Évêque là một loại phô mai mềm, hình vuông có nguồn gốc từ vùng Normandy của Pháp, khiến nó trở thành một trong những loại phô mai Norman lâu đời nhất vẫn còn được sản xuất. Loại phô mai rửa sạch này có kết cấu dạng kem, dẻo và mùi thơm cay nồng tương phản với hương vị nhẹ nhàng, hấp dẫn đáng ngạc nhiên của nó. Phô mai theo truyền thống được làm từ sữa bò và ủ trong vài tuần, trong thời gian đó nó sẽ có vỏ màu cam đặc trưng.",75
03ab4052-4171-5dbd-b56a-cf3db284aa89,,,Khoai lang và Spinach Baby Food (Sweet Potato and Spinach Baby Food),DISH,103.0,2.0,5.0,16.1,2.5,3.7,30.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Thức ăn dành cho trẻ em khoai lang và rau bina là một loại thức ăn xay nhuyễn đậm đặc chất dinh dưỡng kết hợp giữa củ có màu cam ngọt tự nhiên với các loại rau lá xanh mềm. Hỗn hợp nấu chín này cung cấp hàm lượng vitamin A cao từ beta-carotene khoai lang và chất sắt có nguồn gốc thực vật từ rau bina, được bổ sung bằng chất xơ nhẹ để hỗ trợ tiêu hóa cho trẻ sơ sinh. Kết cấu mịn, mượt phù hợp với giai đoạn ăn đầu tiên, trong khi hương vị cân bằng giúp phát triển khả năng chấp nhận các loại rau của trẻ nhỏ.",75
906c2100-ec8b-548a-91a0-589f41b6bad5,,,Không Gluten hàu Crackers (Gluten-Free Oyster Crackers),DISH,467.0,3.3,16.7,76.7,3.3,1.7,933.0,34d3024c-4bb7-46a0-8480-f45f99dd3d32,,,"Bánh quy hàu không chứa gluten là một biến thể không chứa lúa mì của món súp cổ điển đi kèm ở New England, được chế biến bằng cách sử dụng các loại bột thay thế như gạo hoặc bột sắn để tái tạo kết cấu nhẹ, giòn của nguyên bản. Những chiếc bánh quy giòn này vẫn giữ được hương vị trung tính đặc trưng và độ giòn tinh tế của các phiên bản truyền thống đồng thời phục vụ cho chế độ ăn kiêng nhạy cảm với gluten. Thường được tăng cường bằng các chất liên kết như kẹo cao su xanthan, chúng vẫn là một lựa chọn ít calo để phủ lên món súp hoặc salad nhưng có thể có ít chất xơ hơn một chút so với các loại ngũ cốc nguyên hạt.",88
97715885-94eb-54e6-aaad-59344b0b33b8,,,"Maitake Mushrooms, sấy khô (Maitake Mushrooms, Dried)",INGREDIENT,393.0,28.0,5.09,58.8,37.3,5.0,17.1,d955f552-54bb-4357-b9be-a0269615a707,,,"Nấm maitake khô, còn được gọi là nấm gà mái, là những cụm nấm mất nước có viền diềm được tìm thấy tự nhiên trên cây sồi. Quá trình sấy khô làm tăng hương vị đất, giàu vị umami của chúng trong khi vẫn bảo quản được beta-glucans hỗ trợ miễn dịch và các vitamin B thiết yếu. Khi được bù nước, chúng lấy lại kết cấu thịt lý tưởng cho các món nước dùng, món xào và các món ăn có nguồn gốc thực vật, cung cấp nguồn chất xơ đậm đặc với lượng calo tối thiểu. Hương vị mạnh mẽ và mật độ dinh dưỡng của chúng khiến chúng trở thành một thành phần được đánh giá cao trong cả ẩm thực truyền thống Nhật Bản và cách nấu chay hiện đại.",95
61b8b0b2-c2e0-51da-80f5-fac9fa2544e4,,,Espresso (Espresso),DISH,6.67,0.33,0.33,0.0,0.0,0.0,0.0,99999999-9999-9999-9999-999999999999,,,"Espresso là một loại đồ uống cà phê đậm đặc được pha chế bằng cách ép nước nóng có áp suất qua hạt cà phê được nghiền mịn, tạo ra khẩu phần 1 ounce được phủ một lớp crema màu nâu vàng đặc biệt. Phương pháp pha chế này tạo ra một ly cà phê có hương vị đậm đà chứa khoảng 63mg caffeine, đậm đặc hơn đáng kể so với cà phê pha thông thường. Mặc dù rất ít calo nhưng espresso cung cấp một nguồn chất chống oxy hóa phong phú và đóng vai trò là nền tảng cho nhiều loại đồ uống trong quán cà phê phổ biến như latte và cappuccino.",75
7bf44719-6725-53f4-b32c-bdb10419202b,,,Kefalotyri phô mai (Kefalotyri Cheese),DISH,370.0,22.0,29.0,3.5,0.0,3.5,930.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Kefalotyri là một loại phô mai cứng, mặn có nguồn gốc từ Hy Lạp và Síp. Được làm từ sữa cừu hoặc sữa dê (hoặc kết hợp), nó có hương vị đậm đà, đậm đà theo độ tuổi. Kết cấu dạng hạt, chắc của nó khiến nó thích hợp để nghiền trên các món mì ống hoặc sử dụng trong các món nướng, trong khi kefalotyri non hơn có thể được thưởng thức như một loại pho mát để bàn, thường được rưới dầu ô liu.",75
aab93c9f-8aab-590b-bff7-ae912d43849b,,,Delicata Squash Stuffed với Quinoa (Delicata Squash Stuffed with Quinoa),DISH,171.0,6.0,3.0,30.0,4.0,8.0,150.0,7aa75582-4482-4305-80f6-aa6cfccec44c,,,"Bí Delicata nhồi với quinoa là một món ăn theo mùa bao gồm một quả bí mùa đông thuôn dài được nướng cho đến khi mềm và chứa đầy hỗn hợp quinoa thơm ngon. Lớp vỏ có sọc xanh và vàng có thể ăn được của quả bí tương phản với phần thịt ngọt tự nhiên của nó, trong khi nhân quinoa bổ sung thêm protein từ thực vật và hương vị hấp dẫn, thường được tăng cường với các loại thảo mộc, rau hoặc quả hạch. Sự kết hợp này cung cấp một bữa ăn cân bằng giàu chất xơ, vitamin A và các axit amin thiết yếu, hấp dẫn cả chế độ ăn chay và không chứa gluten.",75
