"filename", "language", "YAML", "Markdown", "C++", "Dart", "Kotlin", "Java Properties", "JSON", "HTML", "XML", "Swift", "MS SQL", "CSV", "Docker", "Batch", "Java", "Ignore", "comment", "blank", "total"
"c:\Personal\DATN\BodyPilot\backend\src\test\java\com\bodypilot\backend\service\CalorieCalculatorServiceTest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 12, 28, 108
"c:\Personal\DATN\BodyPilot\core_shared\CHANGELOG.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Personal\DATN\BodyPilot\core_shared\README.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40
"c:\Personal\DATN\BodyPilot\core_shared\analysis_options.yaml", "YAML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5
"c:\Personal\DATN\BodyPilot\core_shared\lib\core_shared.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\allergy_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\body_part_model.dart", "Dart", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\check_in_model.dart", "Dart", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 111
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\daily_eating_model.dart", "Dart", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 160
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\daily_workout_model.dart", "Dart", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 124
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\diet_tag_model.dart", "Dart", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\exercise_model.dart", "Dart", 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 94
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\food_category_model.dart", "Dart", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\food_model.dart", "Dart", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 107
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\food_serving_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\goal_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\health_condition_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\injury_model.dart", "Dart", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\muscle_model.dart", "Dart", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\paginated_response.dart", "Dart", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\recipe_ingredient_model.dart", "Dart", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\recipe_model.dart", "Dart", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\user_metrics_model.dart", "Dart", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 52
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\user_model.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\user_profile_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\workout_category_model.dart", "Dart", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\workout_plan_model.dart", "Dart", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\workout_session_exercise_model.dart", "Dart", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Personal\DATN\BodyPilot\core_shared\lib\models\workout_session_model.dart", "Dart", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Personal\DATN\BodyPilot\core_shared\pubspec.yaml", "YAML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 55
"c:\Personal\DATN\BodyPilot\core_shared\test\core_shared_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Personal\DATN\BodyPilot\data\allergy_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 11, 8, 48
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_beverage.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 1, 309
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_dairy.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 1, 216
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_dessert.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 0, 0, 0, 0, 0, 1, 813
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_dry_dish.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 1, 148
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_fast_food.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 1, 244
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_fruit.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 1, 52
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_grain.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 0, 0, 0, 0, 0, 1, 502
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_meat.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 945, 0, 0, 0, 0, 0, 1, 946
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_noodle_soup.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 1, 171
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_oils.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 124
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_seafood.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 435, 0, 0, 0, 0, 0, 1, 436
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_seasoning.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262, 0, 0, 0, 0, 0, 1, 263
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_uncategorized.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2983, 0, 0, 0, 0, 0, 1, 2984
"c:\Personal\DATN\BodyPilot\data\categories\opennutrition_veg.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 0, 1, 477
"c:\Personal\DATN\BodyPilot\data\exercise_secondary_muscles.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 0, 0, 0, 0, 0, 1, 1684
"c:\Personal\DATN\BodyPilot\data\exercises.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 873, 0, 0, 0, 0, 0, 1, 874
"c:\Personal\DATN\BodyPilot\data\exercises.json", "JSON", 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485
"c:\Personal\DATN\BodyPilot\data\health_injuries_schema.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 6, 6, 78
"c:\Personal\DATN\BodyPilot\data\opennutrition_food_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 653519, 0, 0, 0, 0, 0, 1, 653520
"c:\Personal\DATN\BodyPilot\data\opennutrition_food_servings_cleaned.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15311, 0, 0, 0, 0, 0, 1, 15312
"c:\Personal\DATN\BodyPilot\data\opennutrition_food_servings_filtered.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167385, 0, 0, 0, 0, 0, 1, 167386
"c:\Personal\DATN\BodyPilot\data\opennutrition_foods.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7658, 0, 0, 0, 0, 0, 1, 7659
"c:\Personal\DATN\BodyPilot\data\opennutrition_foods_import.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7658, 0, 0, 0, 0, 0, 1, 7659
"c:\Personal\DATN\BodyPilot\data\opennutrition_foods_translated.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7658, 0, 0, 0, 0, 0, 1, 7659
"c:\Personal\DATN\BodyPilot\data\opennutrition_other.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3003, 0, 0, 0, 0, 0, 1, 3004
"c:\Personal\DATN\BodyPilot\data\preferences_migration.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 7, 6, 31
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_beverage_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 615, 0, 0, 0, 0, 0, 1, 616
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_dairy_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 429, 0, 0, 0, 0, 0, 1, 430
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_dessert_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1623, 0, 0, 0, 0, 0, 1, 1624
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_dry_dish_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 1, 294
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_fast_food_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 0, 1, 486
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_fruit_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 1, 102
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_grain_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1001, 0, 0, 0, 0, 0, 1, 1002
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_meat_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1889, 0, 0, 0, 0, 0, 1, 1890
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_noodle_soup_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 0, 0, 1, 340
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_oils_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 1, 246
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_seafood_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 869, 0, 0, 0, 0, 0, 1, 870
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_seasoning_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 524
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_uncategorized_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5965, 0, 0, 0, 0, 0, 1, 5966
"c:\Personal\DATN\BodyPilot\data\servings\opennutrition_veg_servings.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951, 0, 0, 0, 0, 0, 1, 952
"c:\Personal\DATN\BodyPilot\data\translation_cache.json", "JSON", 0, 0, 0, 0, 0, 0, 14766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14766
"c:\Personal\DATN\BodyPilot\data\workout_init.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 14, 17, 147
"c:\Personal\DATN\BodyPilot\docs\UseCaseSpecification.md", "Markdown", 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 426
"c:\Personal\DATN\BodyPilot\docs\business_workflows.md", "Markdown", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 178
"c:\Personal\DATN\BodyPilot\docs\chapter3_technology.md", "Markdown", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 201
"c:\Personal\DATN\BodyPilot\docs\ket_qua_dat_duoc.md", "Markdown", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 79
"c:\Personal\DATN\BodyPilot\docs\non_functional_requirements.md", "Markdown", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 87
"c:\Personal\DATN\BodyPilot\docs\sdd.md", "Markdown", 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 410
"c:\Personal\DATN\BodyPilot\docs\srs.md", "Markdown", 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 271
"c:\Personal\DATN\BodyPilot\docs\thu_vien_va_cong_cu.md", "Markdown", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\Personal\DATN\BodyPilot\docs\use_case_decomposition.md", "Markdown", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 234
"c:\Personal\DATN\BodyPilot\implementation_plan.md", "Markdown", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 125
"c:\Personal\DATN\BodyPilot\mobile\analysis_options.yaml", "YAML", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 29
"c:\Personal\DATN\BodyPilot\mobile\android\app\build.gradle.kts", "Kotlin", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 52
"c:\Personal\DATN\BodyPilot\mobile\android\app\google-services.json", "JSON", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\kotlin\com\company\bodypilot\MainActivity.kt", "Kotlin", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\res\drawable-v21\launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\res\drawable\launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\res\values-night\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Personal\DATN\BodyPilot\mobile\android\app\src\profile\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Personal\DATN\BodyPilot\mobile\android\build.gradle.kts", "Kotlin", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Personal\DATN\BodyPilot\mobile\android\gradle.properties", "Java Properties", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Personal\DATN\BodyPilot\mobile\android\gradle\wrapper\gradle-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Personal\DATN\BodyPilot\mobile\android\settings.gradle.kts", "Kotlin", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Personal\DATN\BodyPilot\mobile\ios\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Personal\DATN\BodyPilot\mobile\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Personal\DATN\BodyPilot\mobile\lib\app.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Personal\DATN\BodyPilot\mobile\lib\core\constants\app_constants.dart", "Dart", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Personal\DATN\BodyPilot\mobile\lib\core\network\api_client.dart", "Dart", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 85
"c:\Personal\DATN\BodyPilot\mobile\lib\core\routes\app_pages.dart", "Dart", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 100
"c:\Personal\DATN\BodyPilot\mobile\lib\core\routes\app_routes.dart", "Dart", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Personal\DATN\BodyPilot\mobile\lib\core\theme\app_theme.dart", "Dart", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 170
"c:\Personal\DATN\BodyPilot\mobile\lib\core\utils\category_image_helper.dart", "Dart", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 212
"c:\Personal\DATN\BodyPilot\mobile\lib\data\local\sqlite\food_database_helper.dart", "Dart", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 154
"c:\Personal\DATN\BodyPilot\mobile\lib\data\models\food_smart_swap_model.dart", "Dart", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"c:\Personal\DATN\BodyPilot\mobile\lib\data\models\notification_model.dart", "Dart", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 100
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\auth_repository.dart", "Dart", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 102
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\exercise_repository.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 93
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\food_repository.dart", "Dart", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 168
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\notification_repository.dart", "Dart", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 83
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\nutrition_diary_repository.dart", "Dart", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 142
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\smart_swap_repository.dart", "Dart", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\step_repository.dart", "Dart", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 90
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\user_repository.dart", "Dart", 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 227
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\workout_diary_repository.dart", "Dart", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 128
"c:\Personal\DATN\BodyPilot\mobile\lib\data\repositories\workout_repository.dart", "Dart", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67
"c:\Personal\DATN\BodyPilot\mobile\lib\data\services\push_notification_service.dart", "Dart", 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 318
"c:\Personal\DATN\BodyPilot\mobile\lib\data\services\step_tracker_service.dart", "Dart", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 92
"c:\Personal\DATN\BodyPilot\mobile\lib\data\services\token_service.dart", "Dart", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 112
"c:\Personal\DATN\BodyPilot\mobile\lib\main.dart", "Dart", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 81
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\assessment\assessment_cubit.dart", "Dart", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 200
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\assessment\assessment_state.dart", "Dart", 0, 0, 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 429
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\auth\login_cubit.dart", "Dart", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 77
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\auth\login_state.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\auth\signup_cubit.dart", "Dart", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 68
"c:\Personal\DATN\BodyPilot\mobile\lib\presentation\bloc\auth\signup_state.dart", "Dart", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 85
