id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
5deb40d5-d6c0-58e6-a707-642b7271b090,,,Hỗn hợp bánh quy yến mạch (Oatmeal Cookie Mix),INGREDIENT,462.0,6.5,19.2,67.3,3.0,30.0,473.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh quy bột yến mạch là sự kết hợp nguyên liệu khô được trộn sẵn được thiết kế để chuẩn bị nhanh chóng các loại bánh quy dai, làm từ yến mạch. Hỗn hợp này thường chứa yến mạch cán làm thành phần xác định cùng với bột mì, chất làm ngọt (như đường nâu) và chất tạo men, mang lại kết cấu đậm đà và hương vị giống caramel khi nướng. Trong khi cung cấp một số chất xơ từ yến mạch nguyên hạt, các phiên bản thương mại thường bao gồm lượng đường và chất béo bổ sung đáng kể, khiến việc kiểm soát khẩu phần trở nên quan trọng đối với việc theo dõi dinh dưỡng.",75
3d2dcac3-ff3f-5b5e-8910-5989c6c4a2c6,,,Kẹo sữa chua sấy khô có đường (Sweetened Dried Yogurt Bites),INGREDIENT,428.0,14.3,0.0,71.4,0.0,57.1,214.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa chua khô có đường là một món ăn nhẹ ổn định khi bảo quản bằng cách tách nước sữa chua thành từng miếng vừa ăn, thường có thêm đường hoặc hương liệu trái cây. Mặc dù chúng vẫn giữ lại một số men vi sinh từ sữa chua ban đầu, nhưng dạng cô đặc của chúng thường làm tăng hàm lượng đường so với các loại sữa chua tươi. Những món ăn nhẹ dai hoặc hơi giòn này là một lựa chọn thay thế di động cho sữa chua truyền thống nhưng khác biệt về mặt dinh dưỡng do được chế biến và chất làm ngọt.",75
270f3802-5db7-50cc-8aa5-38c3881ece04,,,Thanh trái cây chuối có đường (Sweetened Banana Fruit Bar),INGREDIENT,167.0,1.7,1.3,36.7,3.3,33.3,50.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Thanh trái cây chuối ngọt là một món ăn nhẹ mất nước được làm từ chuối xay nhuyễn được tăng cường thêm đường hoặc chất làm ngọt. Quá trình chế biến này tập trung lượng đường tự nhiên của trái cây đồng thời tạo ra kết cấu dai, đặc khác biệt với chuối tươi. Mặc dù cung cấp kali và chất xơ giống như đối tác tươi, nhưng chất làm ngọt được bổ sung làm tăng đáng kể mật độ carbohydrate, khiến việc nhận biết khẩu phần trở nên quan trọng đối với những người dùng quan tâm đến lượng calo. Các thanh di động đóng vai trò như một món ăn nhẹ giàu năng lượng nhưng lại thiếu hàm lượng nước và lợi ích tạo cảm giác no như cả trái cây.",75
b44ac116-36fc-579b-846e-c9d7cb0cc5e8,,,Hỗn hợp bột bánh ngọt vỏ giòn (Shortcrust Pastry Mix),INGREDIENT,508.0,6.92,29.95,52.84,1.01,9.44,480.56,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh ngọt vỏ ngắn là sự kết hợp nguyên liệu khô được trộn sẵn được thiết kế để đơn giản hóa việc chuẩn bị bột bánh ngọt vụn, bơ. Được làm giàu với chất béo (thường là bơ hoặc mỡ) và được đo lường trước để thuận tiện, chỉ cần thêm nước để tạo ra lớp nền linh hoạt cho cả bánh tart, bánh nướng và bánh quiche ngọt và mặn. Hỗn hợp này mang lại kết cấu mềm, xốp khi nướng, mặc dù nó có hàm lượng carbohydrate tinh chế và chất béo bão hòa cao đáng kể so với các lựa chọn thay thế thực phẩm nguyên chất.",75
3820d67a-2e93-5896-991a-db94fad0799b,,,Bánh cuộn ngọt Hawaii (Hawaiian Sweet Roll),DISH,321.0,11.0,7.0,57.0,1.5,18.0,286.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hawaiian Sweet Roll là loại bánh mì cuộn mềm, hơi ngọt lấy cảm hứng từ công thức làm bánh mì truyền thống của Hawaii, nổi bật bởi lớp vỏ màu nâu vàng và kết cấu xốp. Những món cuộn này có được vị ngọt đặc trưng từ các nguyên liệu như nước ép dứa hoặc mật ong, cung cấp một loại bánh thay thế ít chất béo hơn cho brioche trong khi vẫn duy trì hàm lượng đường cao hơn so với các món cuộn ăn tối tiêu chuẩn. Chúng được sử dụng rộng rãi cho các món ăn thanh trượt, bữa ăn ngày lễ và làm nguyên liệu linh hoạt cho cả các món ngọt và món mặn.",75
e9ea4b48-20ec-5c38-96c2-2b84f6a01f7d,,,Xi-rô hỗn hợp berry có đường (Sweetened Mixed Berry Syrup),DISH,333.0,0.0,0.0,83.3,0.0,83.3,5.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Xi-rô hỗn hợp quả mọng có đường là một loại gia vị đã qua chế biến được làm bằng cách nấu hỗn hợp các loại quả mọng (chẳng hạn như dâu tây, quả mâm xôi và quả việt quất) với đường bổ sung như đường mía hoặc xi-rô ngô. Xi-rô đậm đặc này vẫn giữ được hương vị trái cây rực rỡ của quả mọng nhưng chứa hàm lượng đường cao hơn đáng kể và ít chất xơ hơn so với trái cây nguyên quả. Nó thường được sử dụng làm lớp phủ bánh kếp, tráng miệng hoặc chất tạo hương vị trong đồ uống và đồ nướng. Quá trình sản xuất làm giảm hàm lượng vitamin tự nhiên đồng thời tạo ra sản phẩm có độ đặc ổn định, đặc và có thể rót được.",75
4cf53cf7-6694-5210-ae83-a6ad0096061a,,,Donut men với kem sô cô la (Yeast Donut with Chocolate Icing),DISH,400.0,5.6,19.0,52.0,3.0,25.0,250.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh rán men với kem sô cô la là một loại bánh ngọt chiên, được phân biệt bởi kết cấu xốp, thoáng đạt được thông qua quá trình lên men. Phiên bản cổ điển có bề ngoài màu nâu vàng với lớp vụn nhẹ, bên trên phủ một lớp men sô cô la dày có bổ sung thêm lượng đường và chất béo bão hòa đáng kể. Trong khi các phiên bản được chế biến trên thị trường thường sử dụng bột mì và dầu thực vật được làm giàu, thì các phiên bản tự làm có thể kết hợp kem làm từ sữa hoặc chất làm ngọt thay thế.",75
974df2f2-28ae-5b0d-bad1-f4992e98d10a,,,Mơ đóng hộp có đường (Canned Sweetened Apricots),DISH,83.0,0.5,0.1,21.5,2.0,19.0,10.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Mơ ngọt đóng hộp là những nửa hoặc lát mơ được bảo quản trong xi-rô đường, tạo ra kết cấu mềm hơn và hương vị ngọt ngào hơn mơ tươi. Mặc dù chúng vẫn giữ được một số vitamin A và chất xơ, nhưng xi-rô được thêm vào sẽ làm tăng đáng kể hàm lượng carbohydrate và calo so với các loại không đường. Những quả mơ này có thời hạn sử dụng ổn định và sẵn sàng để ăn, thường được sử dụng trong món tráng miệng, lớp phủ sữa chua hoặc đồ nướng, nhưng hàm lượng đường cao của chúng có thể yêu cầu theo dõi khẩu phần đối với những người quản lý lượng calo hoặc carbohydrate nạp vào.",75
642c21f5-2be3-5dac-9a26-473edfc65790,,,Bánh ngọt nhung đỏ (Red Velvet Cake),DISH,370.0,4.0,20.0,50.0,1.5,35.0,300.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh nhung đỏ là một món tráng miệng nhiều lớp đặc trưng bởi màu đỏ rực rỡ và hương vị ca cao tinh tế, theo truyền thống được kết hợp với kem phủ kem phô mai. Có nguồn gốc từ miền Nam Hoa Kỳ, kết cấu đặc trưng của nó kết hợp bơ sữa và giấm để tạo ra một loại bánh ẩm, mịn đồng thời cân bằng vị ngọt với một chút vị chua. Mặc dù trông bắt mắt nhưng hầu hết các phiên bản đều có màu sắc từ màu thực phẩm và chứa lượng lớn carbohydrate tinh chế cũng như đường bổ sung, khiến việc nhận biết khẩu phần ăn trở nên quan trọng trong việc theo dõi dinh dưỡng.",75
bc5117c7-3be5-5e2a-9988-9dc96694a90b,,,Bánh Mochi trà xanh (Green Tea Mochi),DISH,310.0,2.5,0.7,75.0,1.0,35.0,30.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Mochi trà xanh là một loại bánh kẹo Nhật Bản được làm từ bột gạo nếp ngọt (mochiko) trộn với bột trà xanh matcha. Món tráng miệng mềm, dai này có kết cấu đàn hồi đặc biệt và hương vị trà xanh tinh tế, thường chứa nhân ngọt và phủ tinh bột khoai tây hoặc ngô. Cơ sở gạo nếp làm cho nó không chứa gluten tự nhiên mặc dù tên của nó là như vậy, trong khi thành phần matcha bổ sung cả màu sắc và vị ngọt nhẹ của đất đặc trưng của đồ ngọt truyền thống Nhật Bản.",75
1f60de8f-d5e2-521c-9d30-333d452de34b,,,Hỗn hợp bánh muffin chuối (Banana Muffin Mix),INGREDIENT,405.0,5.0,10.0,73.0,3.0,36.0,720.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh nướng xốp chuối là hỗn hợp nướng ổn định, được đo lường trước có chứa bột mì, đường, hương liệu và chất tạo men được thiết kế để đơn giản hóa việc chuẩn bị bánh nướng xốp tại nhà. Hỗn hợp khô này thường yêu cầu bổ sung các nguyên liệu ướt như trứng, dầu và nước để tạo ra bột bánh cuối cùng. Mặc dù mang lại sự tiện lợi nhưng hỗn hợp này có chứa hương liệu chuối nhân tạo và chất bảo quản, khiến nó khác biệt về mặt dinh dưỡng so với bánh nướng xốp làm từ chuối tươi.",75
a149297f-22b9-53f7-a8cc-c0b519367854,,,Bánh muffin lúa mạch đen (Rye Muffin),DISH,320.0,10.0,6.0,60.0,6.0,15.0,500.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh nướng xốp lúa mạch đen là một loại bánh nướng thịnh soạn được làm chủ yếu bằng bột lúa mạch đen, được biết đến với màu sẫm đặc biệt và hương vị đất đậm đà. Những chiếc bánh nướng xốp này thường cung cấp hàm lượng chất xơ cao hơn và kết cấu đặc hơn so với những chiếc bánh nướng xốp làm từ lúa mì, đồng thời cung cấp carbohydrate phức tạp tiêu hóa chậm hơn. Thường có hạt caraway hoặc các thành phần bổ sung khác, bánh nướng xốp lúa mạch đen cung cấp một sự thay thế bổ dưỡng cho bánh nướng xốp làm từ lúa mì truyền thống, đặc biệt có lợi cho những người đang tìm kiếm các lựa chọn có hàm lượng gluten thấp hơn.",75
98795e36-33e6-592b-a913-aec1a513031a,,,Kẹo caramel mềm (Soft Caramels),DISH,382.0,4.6,8.1,77.0,0.0,65.5,245.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Caramen mềm là loại bánh kẹo dai được làm bằng cách đun nóng từ từ đường và các sản phẩm từ sữa cho đến khi xảy ra hiện tượng caramen hóa. Những viên kẹo màu hổ phách này có kết cấu mịn, dẻo, giúp phân biệt chúng với các loại caramen cứng giòn, đạt được nhờ sự kết hợp chính xác của kem hoặc bơ trong quá trình nấu. Mặc dù chủ yếu bao gồm đường và chất béo, khiến chúng trở thành nguồn cung cấp calo tập trung, nhưng caramen mềm được biết đến với hương vị phong phú, phức tạp phát triển trong quá trình caramen hóa.",75
58f2faca-77ce-5c26-af4c-d89f89e46e75,,,Bánh ngọt bông xốp (Angel Food Cake),DISH,258.0,5.9,0.8,57.8,1.5,30.51,749.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Angel food cake là một loại bánh bông lan không béo được làm chủ yếu từ lòng trắng trứng đánh bông, đường và bột mì, đạt được kết cấu xốp đặc trưng thông qua kỹ thuật nướng chính xác. Không giống như bánh làm từ bơ, nó không chứa cholesterol hoặc chất béo bổ sung nhưng vẫn chứa nhiều carbohydrate do hàm lượng đường. Món tráng miệng nhẹ nhàng, ngọt ngào này thường được phục vụ trong các lễ kỷ niệm và kết hợp tốt với trái cây tươi để cân bằng vị ngọt.",75
f6880991-dcb4-5c3c-ac51-d2ff7bd85a9a,,,Bánh mì kẹp kem (Ice Cream Sandwich),DISH,274.19,3.23,9.68,43.55,0.81,22.58,225.81,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh sandwich kem là một món tráng miệng cầm tay cổ điển có kem vani được ép giữa hai chiếc bánh quy sô cô la mềm. Món ăn đông lạnh này kết hợp độ mịn mát lạnh của kem với vị nhai nhẹ của bánh xốp sô cô la và các phiên bản xe bán đồ ăn thường cung cấp các tùy chọn tùy chỉnh như rắc hoặc sô cô la chip. Món tráng miệng thường chứa các nguyên liệu từ sữa và lúa mì, với khẩu phần ăn tiêu chuẩn cung cấp khoảng 170 calo.",75
a15250a6-0094-5edc-a3b8-eddb5e1a8b75,,,Bánh quy sô cô la (Chocolate Biscotti),DISH,420.0,8.5,17.0,63.0,2.0,34.0,180.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Chocolate biscotti là một loại bánh quy nướng hai lần của Ý có đặc điểm là màu sẫm đặc trưng và hương vị ca cao đậm đà. Những chiếc bánh quy dài, giòn này được làm bằng bột giàu sô-cô-la được nướng hai lần để đạt được kết cấu khô, giòn đặc trưng, ​​khiến chúng trở nên lý tưởng để chấm với cà phê hoặc rượu tráng miệng. Không giống như bánh quy mềm, cấu trúc chắc chắn và độ ẩm thấp của biscotti giúp chúng có thời hạn sử dụng kéo dài đồng thời mang lại cảm giác giòn ngon.",75
d7d580ef-66a3-580e-aa70-fd88a90376c2,,,Bánh ngọt cà phê sô cô la (Chocolate Coffee Cake),DISH,400.0,4.5,22.0,52.0,1.5,30.0,300.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh cà phê sô cô la là một món tráng miệng đậm đà kết hợp hương vị đậm đà của sô cô la với các yếu tố hòa quyện với cà phê trong lớp vỏ bánh ẩm và mềm. Loại bánh nướng này thường có các lớp bánh sô cô la được tăng cường bằng cà phê pha hoặc bột cà phê espresso, giúp tăng hương vị sô cô la đồng thời tăng thêm độ phức tạp tinh tế của riêng nó. Bánh thường được hoàn thiện với lớp phủ hoặc men bổ sung và có thể bao gồm streusel hoặc sô cô la vụn để tạo độ tương phản về kết cấu.",75
423d4be0-a8dd-561c-a9ca-2d464792e699,,,Sữa lanh có đường (Sweetened Flax Milk),INGREDIENT,46.0,2.1,1.3,4.2,0.0,4.2,67.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sữa lanh có đường là một loại đồ uống có nguồn gốc thực vật được làm bằng cách trộn hạt lanh với nước và thêm chất làm ngọt để có hương vị ngon miệng hơn. Sản phẩm thay thế sữa này cung cấp axit béo omega-3 có lợi từ hạt lanh đồng thời mang lại độ mịn, nhẹ tương tự như sữa gầy. Các chất làm ngọt được thêm vào làm cho nó đặc biệt thích hợp để sử dụng trong sinh tố, ngũ cốc và đồ uống cà phê, mặc dù phiên bản này chứa nhiều carbohydrate hơn so với phiên bản không đường.",75
4c2f52fa-1b8f-5220-bf52-4b539b7ea986,,,Bánh ngọt gia vị (Spice Cake),DISH,372.0,5.0,3.5,81.0,2.0,44.0,744.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh gia vị là một món tráng miệng nướng truyền thống được đặc trưng bởi sự pha trộn ấm áp của các loại gia vị thơm, thường bao gồm quế, nhục đậu khấu, hạt tiêu và đinh hương. Loại bánh ẩm, đặc này được làm bằng bột mì, trứng và đường, thường kết hợp các thành phần như mật đường hoặc đường nâu góp phần tạo nên màu sắc đậm đà, đậm đà và hương vị đặc biệt. Mặc dù có hàm lượng calo cao hơn các loại bánh thông thường nhưng hương vị phức tạp của bánh gia vị mang lại cảm giác hài lòng cho từng khẩu phần và nó đặc biệt gắn liền với các lễ kỷ niệm mùa thu và mùa đông.",75
fc9f8e40-0f40-5d11-b965-1897f46982fe,,,Bánh phô mai dâu tây (Strawberry Cheesecake),DISH,291.0,4.0,15.0,35.0,0.5,20.0,250.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh phô mai dâu tây là một món tráng miệng đậm đà có nhân phô mai kem ngọt được xếp lớp trên lớp vỏ bánh quy graham bơ, thường phủ mứt dâu hoặc quả mọng tươi. Món nướng này có kết cấu đặc trưng từ sự tương phản giữa phần nhân dày đặc, mịn như nhung và lớp vỏ giòn, đồng thời cung cấp lượng chất béo bão hòa và đường bổ sung đáng chú ý. Mặc dù đôi khi được chế biến với những biến thể nhẹ nhàng hơn, nhưng các phiên bản truyền thống lại chứa nhiều calo và thường được dùng như một món ăn để ăn mừng hơn là một món ăn hàng ngày.",75
f52908c7-8acd-5cbc-b121-c2fd9f652f77,,,Sô cô la chip bơ (Butterscotch Chips),INGREDIENT,539.0,2.2,29.0,67.1,0.0,67.1,89.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh nướng bơ là loại bánh nướng ngọt được làm chủ yếu từ đường, dầu hạt cọ và hương liệu nhân tạo để mô phỏng hương vị cổ điển của đường nâu và caramel hóa bơ. Những miếng sô cô la màu vàng này duy trì hình dạng khi nướng, tương tự như sô cô la chip, nhưng tan chảy thành dạng kem đặc khi đun nóng. Mặc dù chủ yếu được sử dụng trong bánh quy, thanh và các ứng dụng làm bánh, nhưng chúng có hàm lượng đường cao hơn đáng kể so với sô cô la chip bán ngọt và mang lại vị ngọt đặc trưng giống caramel cho món tráng miệng.",75
f686e9e9-a291-5173-aae3-d657166ee6a1,,,Bánh quy sô cô la chip (Chocolate Chip Cookie),DISH,616.67,10.0,28.33,81.67,3.33,35.0,250.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy sô cô la ở cửa hàng bánh mì tròn thường là một loại bánh ngọt lớn, mới nướng, đặc trưng bởi kích thước rộng rãi và hương vị bơ đậm đà. Những chiếc bánh quy này thường được làm bằng bột mì chưa tẩy trắng, bơ, đường và sô cô la hoặc khoai tây chiên, thường nặng hơn và chứa nhiều calo hơn đáng kể so với các loại đóng gói. Các chất gây dị ứng phổ biến bao gồm lúa mì, sữa, trứng và đậu nành, trong khi kết cấu thường có phần giữa mềm, dai với các cạnh hơi giòn.",75
965abeae-41a5-55f7-9520-86941cb0c5c8,,,Sô cô la làm bánh không đường (Unsweetened Baking Chocolate),DISH,641.0,14.5,52.4,28.3,16.6,1.0,20.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Sôcôla nướng không đường là một dạng sô cô la nguyên chất được làm hoàn toàn từ hạt ca cao xay mà không thêm đường hoặc hương liệu. Loại sô cô la đen, đắng đậm này chứa 100% chất rắn ca cao và chủ yếu được sử dụng trong các ứng dụng làm bánh đòi hỏi phải kiểm soát chính xác độ ngọt. Nó cung cấp chất chống oxy hóa đậm đặc được gọi là flavonoid và đóng vai trò là nền tảng cho món tráng miệng sô cô la, đòi hỏi phải bổ sung lượng đường đáng kể trong công thức nấu ăn để cân bằng độ se tự nhiên của nó.",75
4fe6510d-69c9-533f-ba28-2fe0213622a0,,,Hỗn hợp brownie ít đường (Low-Sugar Brownie Mix),INGREDIENT,310.0,2.33,5.17,62.78,10.3,0.0,321.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh hạnh nhân ít đường là hỗn hợp nướng khô có công thức đặc biệt mang đến hương vị sô cô la hấp dẫn của bánh hạnh nhân truyền thống trong khi chứa ít đường hơn đáng kể. Hỗn hợp này thường kết hợp bột ca cao với các chất làm ngọt thay thế, chẳng hạn như rượu đường hoặc chất thay thế đường tự nhiên, để đạt được tác động đường huyết thấp hơn. Bánh hạnh nhân được chế biến sẵn duy trì kết cấu đậm đà, béo ngậy đồng thời mang đến lựa chọn phù hợp hơn cho những người theo dõi lượng đường tiêu thụ hoặc theo chế độ ăn kiêng thân thiện với bệnh nhân tiểu đường.",75
e19e5365-443e-59f6-8e16-978d26341df0,,,Bánh ngọt pound vani (Vanilla Pound Cake),DISH,378.0,5.0,15.0,47.0,0.7,27.0,354.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh bông lan vani là một món tráng miệng cổ điển được xác định bởi hương vị bơ đậm đà và cấu trúc vụn ẩm, đậm đặc đạt được nhờ tỷ lệ bơ, đường, trứng và bột mì bằng nhau. Việc bổ sung chiết xuất vani hoặc đậu sẽ mang lại vị ngọt thơm đặc trưng của nó, trong khi bột bánh có hàm lượng chất béo cao tạo ra lượng calo đậm đặc với chất béo bão hòa đáng chú ý và hàm lượng carbohydrate tinh chế. Theo truyền thống được nướng trong ổ bánh mì hoặc chảo bundt, món tráng miệng này thường được chia thành những lát dày đòi hỏi phải theo dõi cẩn thận do mật độ năng lượng tập trung.",75
8a1a4b77-fc2d-5ccd-98b9-10435548762f,,,"Bánh phồng nhân sô cô la, nấu chín (Chocolate-Filled Puff Pastry, Cooked)",DISH,530.0,6.0,31.0,56.2,2.5,25.5,450.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh phồng nhân sô cô la là một món tráng miệng nướng có các lớp bánh phồng xốp, béo ngậy bao quanh nhân sô cô la nóng chảy. Quá trình nấu tạo ra các lớp thoáng mát, giòn thông qua sự giãn nở hơi nước, trong khi phần nhân thường trộn ca cao với đường và thường là sữa. Chứa nhiều carbohydrate tinh chế và chất béo bão hòa từ cả bánh ngọt và nhân bánh, món ăn hấp dẫn này cung cấp lượng protein hoặc chất xơ tối thiểu nhưng được đánh giá cao nhờ độ tương phản của kết cấu và hương vị phong phú. Nó thường được phục vụ như một món ăn nhẹ hoặc món tráng miệng ngọt ngào trong các tiệm bánh lấy cảm hứng từ châu Âu.",75
a610ab04-e882-5859-a122-60d3f99f10b2,,,Hỗn hợp bánh quy đường (Sugar Cookie Mix),INGREDIENT,393.0,3.6,5.4,82.0,2.5,46.0,286.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh quy đường là hỗn hợp được đo trước gồm bột mì, đường và chất tạo men đã được làm giàu, được thiết kế để nướng bánh tại nhà một cách thuận tiện. Hỗn hợp khô ổn định khi bảo quản này thường chứa các vitamin và khoáng chất bổ sung thông qua việc làm giàu bột mì, mặc dù nó cần thêm các nguyên liệu ướt như trứng và bơ để chuẩn bị. Công thức tiêu chuẩn hóa đảm bảo kết quả nhất quán khi nướng bánh quy giòn, ngọt truyền thống với hương vị vani đặc trưng.",75
5837629d-359c-585a-8dad-c2a07dadedc0,,,Bánh quy wafer không chứa gluten (Gluten-Free Wafer Cookies),DISH,515.0,0.0,24.2,74.4,0.0,42.3,111.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy wafer không chứa gluten là món ăn giòn, nhiều lớp được làm bằng các loại bột thay thế như gạo, ngô hoặc bột sắn thay vì bột mì. Những chiếc bánh quy nhẹ, thoáng mát này có các lớp mỏng, giòn được ngăn cách bằng nhân kem ngọt, mang lại kết cấu tương tự như bánh xốp truyền thống đồng thời an toàn cho những người mắc bệnh celiac hoặc nhạy cảm với gluten. Mặc dù cơ sở thành phần khác nhau tùy theo nhãn hiệu, nhưng những chiếc bánh quy đặc biệt này thường kết hợp thêm chất ổn định để đạt được độ giòn đặc trưng của bánh xốp.",75
0e6262d8-b443-5d02-8b24-8227ce0bcfd5,,,"Hỗn hợp bánh pudding vani không đường, khô (Sugar-Free Vanilla Pudding Mix, Dry)",INGREDIENT,141.0,9.4,0.0,25.9,2.4,0.0,753.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Hỗn hợp bánh pudding vani không đường là một loại bột tráng miệng sử dụng chất làm ngọt nhân tạo thay cho đường truyền thống. Sản phẩm có thời hạn sử dụng ổn định này thường chứa bột ngô biến tính, chất làm ngọt nhân tạo và hương vani, được thiết kế để trộn với sữa lạnh để tạo ra món tráng miệng dạng kem. Công thức không đường làm cho nó phù hợp với chế độ ăn kiêng dành cho người tiểu đường và kế hoạch bữa ăn ít carb đồng thời mang lại trải nghiệm bánh pudding vani cổ điển.",75
7760d0b1-8dcb-5ff2-b572-2e6b221b2d1d,,,Bánh gạo sô cô la (Chocolate Rice Cake),DISH,420.0,7.0,7.0,82.0,3.0,25.0,150.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh gạo sô cô la là một món ăn nhẹ có vị ngọt với phần đế là gạo phồng được phủ một lớp sô cô la mỏng. Món thay thế ít chất béo này cho các món nướng truyền thống mang lại kết cấu giòn, thoáng tương phản với lớp sô cô la mịn màng, cung cấp carbohydrate nhanh chóng từ gạo và đường bổ sung từ lớp phủ. Mặc dù thường không chứa gluten nhưng thành phần dinh dưỡng của nó thay đổi đáng kể giữa các nhãn hiệu dựa trên chất lượng sô cô la và loại chất làm ngọt được sử dụng.",75
96f3f9a2-9156-5771-80bb-f1a55ceeb8b6,,,Nước tương ngọt (Sweet Soy Sauce),DISH,258.0,1.0,0.1,61.0,0.0,61.0,2000.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Nước tương ngọt, còn được gọi là kecap manis, là một loại gia vị đậm đặc của Indonesia được làm bằng cách pha nước tương thông thường với đường thốt nốt hoặc mật đường. Nước sốt sền sệt này có vị ngọt đặc trưng đậm đà giống như caramel, cân bằng với vị umami thơm ngon, khiến nó ít mặn hơn đáng kể so với nước tương truyền thống. Tính nhất quán của xi-rô và hương vị phức tạp của nó làm cho nó đặc biệt thích hợp để tráng men, ướp và làm nước sốt hoàn thiện trong ẩm thực châu Á.",75
e930bef5-a20d-549b-a60c-31afc231e3e2,,,Bánh ngọt sô cô la nóng chảy (Molten Chocolate Cake),DISH,420.0,6.0,26.0,43.0,2.0,25.0,250.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh sô cô la nóng chảy, còn được gọi là bánh sô cô la dung nham, là một món tráng miệng được chia theo khẩu phần riêng biệt, đặc trưng bởi kết cấu tương phản giữa bên ngoài bánh ấm áp và phần nhân sô cô la chảy mượt. Món tráng miệng sô cô la đậm đà này được nướng đặc biệt để tạo ra phần giữa chất lỏng đặc trưng, ​​​​chảy ra khi bánh được cắt ra. Bánh thường chứa tỷ lệ sô cô la đen và bơ cao, khiến nó trở thành món tráng miệng đặc biệt hấp dẫn, phục vụ tốt nhất ngay sau khi nướng trong khi phần nhân vẫn còn ấm và lỏng.",75
a3de6639-1d02-51e2-a84f-61e0564191c9,,,Bánh quy kẹp chanh (Lemon Sandwich Cookies),DISH,545.0,3.0,37.0,60.0,2.5,30.0,455.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Bánh quy bánh sandwich chanh là món bánh nướng ngọt ngào bao gồm hai chiếc bánh quy giòn được nối với nhau bằng nhân kem có vị chanh. Những món tráng miệng này thường có phần đế là bánh quy bơ hoặc bánh quy đường kết hợp với nhân làm từ đường, bơ và hương chanh của bánh kẹo. Các phiên bản thương mại thường chứa hương vị nhân tạo và chất bảo quản, trong khi các loại tự làm có thể kết hợp vỏ chanh tự nhiên và nước ép để tạo độ chân thực.",75
43ea5d59-4a93-5bdb-a1fe-1451df1f3ae2,,,Kem caramel (Caramel Ice Cream),DISH,220.0,3.0,12.0,28.0,0.0,23.0,120.0,9d4dc1ac-566d-45dd-8f5c-976afae98cfc,,,"Kem caramel là một món tráng miệng từ sữa đông lạnh được xác định bằng cách sử dụng đường caramen, tạo ra màu vàng đậm và hương vị buồn vui lẫn lộn phức tạp. Lớp nền là sự pha trộn giữa kem và sữa để tạo ra một kết cấu đậm đà, mượt mà, thường được tăng cường bằng những dải ruy băng hoặc những đường xoáy của nước sốt caramel dai. Món ăn hấp dẫn này chứa hàm lượng chất béo bão hòa và đường bổ sung cao hơn so với các loại vani thông thường, giúp việc kiểm soát khẩu phần phù hợp với những người tiêu dùng quan tâm đến lượng calo.",75
